"Location","Expt_No","Depth","Time_Range","Population","Sample_Type","VP","VP_SE","VP_R_Squared","VP_Type"
"NJ2020","2","1","T0_T6","c_V3","Diff",10993.1326756315,16286.1696219308,NA,"VPCL_SR_AVG"
"NJ2020","2","1","T0_T6","c_Viruses","VP",0,NA,NA,"VPCL_AR_No_SE"
"NJ2020","2","1","T0_T6","c_V1","VP",0,NA,NA,"VPCL_AR_No_SE"
"NJ2020","2","1","T0_T6","c_V2","VP",0,NA,NA,"VPCL_AR_No_SE"
"NJ2020","2","1","T0_T6","c_V3","VP",0,NA,NA,"VPCL_AR_No_SE"
"NJ2020","2","1","T0_T6","c_Viruses","VPC",2331058.99076048,NA,NA,"VPCL_AR_No_SE"
"NJ2020","2","1","T0_T6","c_V1","VPC",2431478.4547494,NA,NA,"VPCL_AR_No_SE"
"NJ2020","2","1","T0_T6","c_V2","VPC",0,NA,NA,"VPCL_AR_No_SE"
"NJ2020","2","1","T0_T6","c_V3","VPC",3554.49971051312,NA,NA,"VPCL_AR_No_SE"
"NJ2020","2","1","T0_T6","c_Viruses","Diff",2331058.99076048,NA,NA,"VPCL_AR_No_SE"
"NJ2020","2","1","T0_T6","c_V1","Diff",2431478.4547494,NA,NA,"VPCL_AR_No_SE"
"NJ2020","2","1","T0_T6","c_V2","Diff",0,NA,NA,"VPCL_AR_No_SE"
"NJ2020","2","1","T0_T6","c_V3","Diff",3554.49971051312,NA,NA,"VPCL_AR_No_SE"
"NJ2020","2","1","T0_T6","c_Viruses","VP",0,NA,NA,"VPCL_AR_Diff_No_SE"
"NJ2020","2","1","T0_T6","c_V1","VP",0,NA,NA,"VPCL_AR_Diff_No_SE"
"NJ2020","2","1","T0_T6","c_V2","VP",0,NA,NA,"VPCL_AR_Diff_No_SE"
"NJ2020","2","1","T0_T6","c_V3","VP",0,NA,NA,"VPCL_AR_Diff_No_SE"
"NJ2020","2","1","T0_T6","c_Viruses","VPC",2331058.99076048,NA,NA,"VPCL_AR_Diff_No_SE"
"NJ2020","2","1","T0_T6","c_V1","VPC",2431478.4547494,NA,NA,"VPCL_AR_Diff_No_SE"
"NJ2020","2","1","T0_T6","c_V2","VPC",0,NA,NA,"VPCL_AR_Diff_No_SE"
