"Location","Expt_No","Depth","Time_Range","Population","Sample_Type","VP","VP_SE","VP_R_Squared","VP_Type"
"NJ2020","3","1","T0_T9","c_V1","VP",-93335.3696488246,191728.746678819,0.105938852360296,"LM_AR_Diff_LMER"
"NJ2020","4","1","T0_T9","c_V1","VP",2045353.71030123,628935.406372477,0.84096794198836,"LM_AR_Diff_LMER"
"NJ2020","5","1","T0_T9","c_V1","VP",-28930.1275937443,187876.596676562,0.011716739462288,"LM_AR_Diff_LMER"
"NJ2020","6","1","T0_T9","c_V1","VP",-756441.390995921,243771.72457602,0.828017059311239,"LM_AR_Diff_LMER"
"NJ2020","7","1","T0_T9","c_V1","VP",-142015.067245729,94788.1572411613,0.528825546442993,"LM_AR_Diff_LMER"
"NJ2020","1","1","T0_T24","c_V1","VP",61235.5873509998,19110.7391765781,0.71963701290061,"LM_AR_Diff_LMER"
"NJ2020","2","1","T0_T24","c_V1","VP",2921495.0982448,571809.097300461,0.867127595036948,"LM_AR_Diff_LMER"
"NJ2020","3","1","T0_T24","c_V1","VP",365974.468102038,187148.047524419,0.488760088661717,"LM_AR_Diff_LMER"
"NJ2020","4","1","T0_T24","c_V1","VP",752135.542332933,301585.354204376,0.608600335268919,"LM_AR_Diff_LMER"
"NJ2020","5","1","T0_T24","c_V1","VP",42802.7500559732,60073.9330543394,0.112621227814036,"LM_AR_Diff_LMER"
"NJ2020","6","1","T0_T24","c_V1","VP",-120437.930657174,135160.036927694,0.165626707730031,"LM_AR_Diff_LMER"
"NJ2020","7","1","T0_T24","c_V1","VP",-41624.641621335,31869.487811547,0.298969926641264,"LM_AR_Diff_LMER"
"NJ2020","1","1","T0_T17","c_V1","VP",61620.2248984654,45716.9975433458,0.475991669968963,"LM_AR_Diff_LMER"
"NJ2020","1","1","T0_T20","c_V1","VP",56252.9378795314,27396.8363684413,0.584251044944797,"LM_AR_Diff_LMER"
"NJ2020","2","1","T0_T17.5","c_V1","VP",1615604.34245755,523705.84713509,0.826342049698323,"LM_AR_Diff_LMER"
"NJ2020","2","1","T0_T20.5","c_V1","VP",2261401.89806293,505980.038386416,0.869423795760324,"LM_AR_Diff_LMER"
"NJ2020","3","1","T0_T12","c_V1","VP",-246502.226582671,141680.389569887,0.502245554292439,"LM_AR_Diff_LMER"
