"Location","Station_Number","Depth","Time_Range","Population","Sample_Type","VP","abs_VP","VP_SE","VP_R_Squared","VP_Method","B_0","B_OS","V_OS","c_VP","c_abs_VP","c_VP_SE","P_Cells_BS_10","Rate_BS_10","P_BP_Lysed_BS_10","P_B_Loss_BS_10","P_Cells_BS_25","Rate_BS_25","P_BP_Lysed_BS_25","P_B_Loss_BS_25","P_Cells_BS_40","Rate_BS_40","P_BP_Lysed_BS_40","P_B_Loss_BS_40","V_TT","DOC_V","DON_V","DOP_V","DOC_B_BS_10","Total_DOC_BS_10","DON_B_BS_10","Total_DON_BS_10","DOP_B_BS_10","Total_DOP_BS_10","DOC_B_BS_25","Total_DOC_BS_25","DON_B_BS_25","Total_DON_BS_25","DOP_B_BS_25","Total_DOP_BS_25","DOC_B_BS_40","Total_DOC_BS_40","DON_B_BS_40","Total_DON_BS_40","DOP_B_BS_40","Total_DOP_BS_40"
"NJ2020",7,1,"T0_T24","c_Viruses","VPC",192039.800888889,576119.402666667,144323.69798905,NA,"VPCL_AR_SE",906183.368866667,3599258.649,133369028,762760.538373192,2288281.61511958,573237.532368776,25.2518606469401,76276.0538373192,28.2503903101182,50.861176442662,10.100744258776,30510.4215349277,11.3001561240473,20.3444705770648,6.31296516173502,19069.0134593298,7.06259757752956,12.7152941106655,0.00571917295800635,2.53223200715422e-11,9.99168500373101e-12,3.62570300453713e-12,1.44924502290907e-09,1.47456734298061e-09,3.81380269186596e-10,3.91371954190327e-10,6.10208430698554e-11,6.46465460743925e-11,5.79698009163626e-10,6.05020329235168e-10,1.52552107674638e-10,1.62543792678369e-10,2.44083372279422e-11,2.80340402324793e-11,3.62311255727266e-10,3.87633575798809e-10,9.5345067296649e-11,1.0533675230038e-10,1.52552107674638e-11,1.8880913772001e-11
"NJ2020",1,1,"T0_T3","c_Viruses","VPC",0,0,NA,NA,"VPCL_AR_DIFF",1507462.68666667,3454942.339,182285832,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",1,1,"T0_T6","c_Viruses","VPC",146609.808111111,439829.424333333,NA,NA,"VPCL_AR_DIFF",1507462.68666667,3454942.339,182285832,336013.911213809,1008041.73364143,NA,6.68700951975421,33601.3911213809,12.4449596745855,23.341442715555,2.67480380790169,13440.5564485524,4.9779838698342,9.336577086222,1.67175237993855,8400.34778034522,3.11123991864638,5.83536067888875,0.00184333531315702,1.11550760431236e-11,4.40157164512014e-12,1.59720723105645e-12,6.38426431306237e-10,6.4958150734936e-10,1.68006955606904e-10,1.72408527252025e-10,2.68811128971047e-11,2.84783201281612e-11,2.55370572522495e-10,2.66525648565618e-10,6.72027822427618e-11,7.16043538878819e-11,1.07524451588419e-11,1.23496523898983e-11,1.59606607826559e-10,1.70761683869683e-10,4.20017389017261e-11,4.64033105468462e-11,6.72027822427618e-12,8.31748545533263e-12
"NJ2020",1,1,"T0_T17","c_Viruses","VPC",53189.1562380952,744648.187333333,NA,NA,"VPCL_AR_DIFF",1507462.68666667,3454942.339,182285832,121903.825207791,1706653.55290908,NA,11.3213651522139,12190.3825207791,4.51495648917746,8.46813497279323,4.52854606088558,4876.15300831166,1.80598259567098,3.38725398911729,2.83034128805349,3047.59563019479,1.12873912229437,2.11703374319831,0.000668750960347766,4.04699446885482e-12,1.59686370879113e-12,5.7945717310327e-13,2.31617267894804e-10,2.35664262363659e-10,6.09519126038957e-11,6.25487763126869e-11,9.75230601662332e-12,1.03317631897266e-11,9.26469071579215e-11,9.66939016267764e-11,2.43807650415583e-11,2.59776287503494e-11,3.90092240664933e-12,4.4803795797526e-12,5.7904316973701e-11,6.19513114425558e-11,1.52379781509739e-11,1.68348418597651e-11,2.43807650415583e-12,3.0175336772591e-12
"NJ2020",1,1,"T0_T20","c_Viruses","VPC",59535.9337647058,1012110.874,NA,NA,"VPCL_AR_DIFF",1507462.68666667,3454942.339,182285832,136449.956655587,2319649.26314499,NA,15.387772338659,13644.9956655587,5.05370209835508,9.4785922264681,6.15510893546359,5457.99826622349,2.02148083934203,3.79143689058724,3.84694308466474,3411.24891638968,1.26342552458877,2.36964805661703,0.000748549435567693,4.52990067308689e-12,1.78740891418314e-12,6.48600698287659e-13,2.59254917645616e-10,2.63784818318703e-10,6.82249783277936e-11,7.00123872419767e-11,1.0915996532447e-11,1.15645972307346e-11,1.03701967058246e-10,1.08231867731333e-10,2.72899913311174e-11,2.90774002453006e-11,4.36639861297879e-12,5.01499931126645e-12,6.48137294114039e-11,6.93436300844908e-11,1.70562445819484e-11,1.88436534961315e-11,2.72899913311174e-12,3.3775998313994e-12
"NJ2020",1,1,"T0_T24","c_Viruses","VPC",59535.9337647058,1012110.874,NA,NA,"VPCL_AR_DIFF",1507462.68666667,3454942.339,182285832,136449.956655587,2319649.26314499,NA,15.387772338659,13644.9956655587,5.05370209835508,9.4785922264681,6.15510893546359,5457.99826622349,2.02148083934203,3.79143689058724,3.84694308466474,3411.24891638968,1.26342552458877,2.36964805661703,0.000748549435567693,4.52990067308689e-12,1.78740891418314e-12,6.48600698287659e-13,2.59254917645616e-10,2.63784818318703e-10,6.82249783277936e-11,7.00123872419767e-11,1.0915996532447e-11,1.15645972307346e-11,1.03701967058246e-10,1.08231867731333e-10,2.72899913311174e-11,2.90774002453006e-11,4.36639861297879e-12,5.01499931126645e-12,6.48137294114039e-11,6.93436300844908e-11,1.70562445819484e-11,1.88436534961315e-11,2.72899913311174e-12,3.3775998313994e-12
"NJ2020",2,1,"T0_T3","c_Viruses","VPC",0,0,NA,NA,"VPCL_AR_DIFF",856929.637533333,3231054.366,204686985.2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",2,1,"T0_T6","c_Viruses","VPC",2331058.98888889,6993176.96666667,NA,NA,"VPCL_AR_DIFF",856929.637533333,3231054.366,204686985.2,8789261.09398337,26367783.2819501,NA,307.700680744916,878926.109398336,325.528188666051,652.858919600119,123.080272297966,351570.443759335,130.21127546642,261.143567840048,76.925170186229,219731.527349584,81.3820471665126,163.21472990003,0.0429400095242761,2.91788145056486e-10,1.15133811790959e-10,4.17788398231546e-11,1.66995960785684e-08,1.69913842236249e-08,4.39463054699168e-09,4.50976435878264e-09,7.03140887518669e-10,7.44919727341824e-10,6.67983843142736e-09,6.97162657648384e-09,1.75785221879667e-09,1.87298603058763e-09,2.81256355007468e-10,3.23035194830622e-10,4.1748990196421e-09,4.46668716469858e-09,1.09865763674792e-09,1.21379144853888e-09,1.75785221879667e-10,2.17564061702822e-10
"NJ2020",2,1,"T0_T17.5","c_Viruses","VPC",2331058.98888889,6993176.96666667,NA,NA,"VPCL_AR_DIFF",856929.637533333,3231054.366,204686985.2,8789261.09398337,26367783.2819501,NA,307.700680744916,878926.109398336,325.528188666051,652.858919600119,123.080272297966,351570.443759335,130.21127546642,261.143567840048,76.925170186229,219731.527349584,81.3820471665126,163.21472990003,0.0429400095242761,2.91788145056486e-10,1.15133811790959e-10,4.17788398231546e-11,1.66995960785684e-08,1.69913842236249e-08,4.39463054699168e-09,4.50976435878264e-09,7.03140887518669e-10,7.44919727341824e-10,6.67983843142736e-09,6.97162657648384e-09,1.75785221879667e-09,1.87298603058763e-09,2.81256355007468e-10,3.23035194830622e-10,4.1748990196421e-09,4.46668716469858e-09,1.09865763674792e-09,1.21379144853888e-09,1.75785221879667e-10,2.17564061702822e-10
"NJ2020",2,1,"T0_T20.5","c_Viruses","VPC",2542039.79944444,15252238.7966667,NA,NA,"VPCL_AR_DIFF",856929.637533333,3231054.366,204686985.2,9584764.52767247,57508587.1660351,NA,671.10045734412,958476.452767247,354.991278802684,711.948245392474,268.440182937648,383390.581106899,141.996511521074,284.77929815699,167.77511433603,239619.113191812,88.747819700671,177.987061348119,0.0468264482878928,3.18197472168307e-10,1.255544082022e-10,4.5560182780143e-11,1.82110526025777e-08,1.8529250074746e-08,4.79238226383624e-09,4.91793667203844e-09,7.66781162213798e-10,8.12341344993941e-10,7.28442104103108e-09,7.60261851319939e-09,1.91695290553449e-09,2.04250731373669e-09,3.06712464885519e-10,3.52272647665662e-10,4.55276315064442e-09,4.87096062281273e-09,1.19809556595906e-09,1.32364997416126e-09,1.91695290553449e-10,2.37255473333592e-10
