"Location","Station_Number","Depth","Time_Range","Population","Sample_Type","VP","abs_VP","VP_SE","VP_R_Squared","VP_Method","B_0","B_OS","V_OS","c_VP","c_abs_VP","c_VP_SE","P_Cells_BS_5","Rate_BS_5","P_BP_Lysed_BS_5","P_B_Loss_BS_5","P_Cells_BS_15","Rate_BS_15","P_BP_Lysed_BS_15","P_B_Loss_BS_15","P_Cells_BS_30","Rate_BS_30","P_BP_Lysed_BS_30","P_B_Loss_BS_30","V_TT","DOC_V","DON_V","DOP_V","DOC_B_BS_5","Total_DOC_BS_5","DON_B_BS_5","Total_DON_BS_5","DOP_B_BS_5","Total_DOP_BS_5","DOC_B_BS_15","Total_DOC_BS_15","DON_B_BS_15","Total_DON_BS_15","DOP_B_BS_15","Total_DOP_BS_15","DOC_B_BS_30","Total_DOC_BS_30","DON_B_BS_30","Total_DON_BS_30","DOP_B_BS_30","Total_DOP_BS_30"
"NJ2020",2,1,"T0_T20.5","c_Viruses","VPC",2331058.98888889,6993176.96666667,1963787.78158779,NA,"VPCL_AR_DIFF_SE",856929.637533333,3231054.366,204686985.2,8789261.09398337,26367783.2819501,7404464.50639872,163.21472990003,1757852.21879667,1757.85221879667,1305.71783920024,54.4049099666766,585950.739598891,585.950739598891,435.239279733413,27.2024549833383,292975.369799445,292.975369799446,217.619639866706,0.0429400095242761,1.16552949444444e-08,2.33105898888889e-09,1.16552949444444e-10,4.39463054699168e-08,5.56016004143613e-08,1.40628177503734e-08,1.63938767392623e-08,1.75785221879667e-09,1.87440516824112e-09,1.46487684899723e-08,2.63040634344167e-08,4.68760591679113e-09,7.01866490568002e-09,5.85950739598891e-10,7.02503689043336e-10,7.32438424498614e-09,1.89796791894306e-08,2.34380295839556e-09,4.67486194728445e-09,2.92975369799446e-10,4.0952831924389e-10
"NJ2020",2,1,"T0_T24","c_Viruses","VPC",4063458.21777778,27278678.03,2335299.24856758,NA,"VPCL_AR_DIFF_SE",856929.637533333,3231054.366,204686985.2,15321274.7471332,102854292.682941,8805248.99887978,636.66086071014,3064254.94942664,3064.25494942664,2276.10279666335,212.22028690338,1021418.31647555,1021.41831647555,758.700932221118,106.11014345169,510709.158237774,510.709158237774,379.350466110559,0.0748522175562983,2.03172910888889e-08,4.06345821777778e-09,2.03172910888889e-10,7.66063737356661e-08,9.6923664824555e-08,2.45140395954131e-08,2.85774978131909e-08,3.06425494942664e-09,3.26742786031553e-09,2.55354579118887e-08,4.58527490007776e-08,8.17134653180438e-09,1.22348047495822e-08,1.02141831647555e-09,1.22459122736444e-09,1.27677289559443e-08,3.30850200448332e-08,4.08567326590219e-09,8.14913148367997e-09,5.10709158237774e-10,7.13882069126663e-10
"NJ2020",6,1,"T0_T3","c_Viruses","VPC",0,0,0,NA,"VPCL_AR_DIFF_SE",1258635.39433333,4702883.031,153088962.1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",6,1,"T0_T6","c_Viruses","VPC",0,0,0,NA,"VPCL_AR_DIFF_SE",1258635.39433333,4702883.031,153088962.1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",6,1,"T0_T9","c_Viruses","VPC",0,0,0,NA,"VPCL_AR_DIFF_SE",1258635.39433333,4702883.031,153088962.1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",6,1,"T0_T12","c_Viruses","VPC",0,0,0,NA,"VPCL_AR_DIFF_SE",1258635.39433333,4702883.031,153088962.1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",6,1,"T0_T24","c_Viruses","VPC",0,0,0,NA,"VPCL_AR_DIFF_SE",1258635.39433333,4702883.031,153088962.1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",2,1,"T0_T3","c_Viruses","VPC",0,0,NA,NA,"VPCL_AR_DIFF_LMER",856929.637533333,3231054.366,204686985.2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",2,1,"T0_T6","c_Viruses","VPC",2331058.98888889,6993176.96666666,NA,NA,"VPCL_AR_DIFF_LMER",856929.637533333,3231054.366,204686985.2,8789261.09398337,26367783.2819501,NA,163.21472990003,1757852.21879667,1757.85221879667,1305.71783920024,54.4049099666765,585950.739598891,585.950739598891,435.239279733413,27.2024549833383,292975.369799445,292.975369799446,217.619639866706,0.0429400095242761,1.16552949444444e-08,2.33105898888889e-09,1.16552949444444e-10,4.39463054699168e-08,5.56016004143613e-08,1.40628177503734e-08,1.63938767392623e-08,1.75785221879667e-09,1.87440516824112e-09,1.46487684899723e-08,2.63040634344167e-08,4.68760591679113e-09,7.01866490568002e-09,5.85950739598891e-10,7.02503689043336e-10,7.32438424498614e-09,1.89796791894306e-08,2.34380295839556e-09,4.67486194728445e-09,2.92975369799446e-10,4.0952831924389e-10
"NJ2020",2,1,"T0_T17.5","c_Viruses","VPC",2331058.98888888,6993176.96666665,NA,NA,"VPCL_AR_DIFF_LMER",856929.637533333,3231054.366,204686985.2,8789261.09398333,26367783.28195,NA,163.214729900029,1757852.21879667,1757.85221879667,1305.71783920023,54.4049099666764,585950.739598888,585.950739598888,435.239279733411,27.2024549833382,292975.369799444,292.975369799444,217.619639866705,0.0429400095242759,1.16552949444444e-08,2.33105898888888e-09,1.16552949444444e-10,4.39463054699166e-08,5.5601600414361e-08,1.40628177503733e-08,1.63938767392622e-08,1.75785221879667e-09,1.87440516824111e-09,1.46487684899722e-08,2.63040634344166e-08,4.68760591679111e-09,7.01866490567999e-09,5.85950739598888e-10,7.02503689043332e-10,7.32438424498611e-09,1.89796791894305e-08,2.34380295839555e-09,4.67486194728443e-09,2.92975369799444e-10,4.09528319243888e-10
"NJ2020",2,1,"T0_T20.5","c_Viruses","VPC",2542039.79944444,15252238.7966667,NA,NA,"VPCL_AR_DIFF_LMER",856929.637533333,3231054.366,204686985.2,9584764.52767247,57508587.1660351,NA,355.974122696239,1916952.90553449,1916.95290553449,1423.89649078495,118.658040898746,638984.301844831,638.984301844831,474.632163594983,59.3290204493731,319492.150922416,319.492150922416,237.316081797491,0.0468264482878928,1.27101989972222e-08,2.54203979944444e-09,1.27101989972222e-10,4.79238226383624e-08,6.06340216355846e-08,1.5335623244276e-08,1.78776630437204e-08,1.91695290553449e-09,2.04405489550672e-09,1.59746075461208e-08,2.8684806543343e-08,5.11187441475865e-09,7.65391421420309e-09,6.38984301844831e-10,7.66086291817053e-10,7.98730377306039e-09,2.06975027702826e-08,2.55593720737933e-09,5.09797700682377e-09,3.19492150922416e-10,4.46594140894638e-10
"NJ2020",2,1,"T0_T24","c_Viruses","VPC",3361265.10162393,35537739.86,NA,NA,"VPCL_AR_DIFF_LMER",856929.637533333,3231054.366,204686985.2,12673654.6458436,133995096.567026,NA,829.420253506348,2534730.92916873,2534.73092916873,1882.77680933486,276.473417835449,844910.309722909,844.910309722909,627.592269778286,138.236708917725,422455.154861455,422.455154861455,313.796134889143,0.0619172471247265,1.68063255081196e-08,3.36126510162393e-09,1.68063255081196e-10,6.33682732292182e-08,8.01745987373378e-08,2.02778474333498e-08,2.36391125349738e-08,2.53473092916873e-09,2.70279418424992e-09,2.11227577430727e-08,3.79290832511924e-08,6.75928247778327e-09,1.01205475794072e-08,8.44910309722909e-10,1.01297356480411e-09,1.05613788715364e-08,2.7367704379656e-08,3.37964123889164e-09,6.74090634051557e-09,4.22455154861455e-10,5.90518409942651e-10
"NJ2020",6,1,"T0_T3","c_Viruses","VPC",0,0,NA,NA,"VPCL_AR_DIFF_LMER",1258635.39433333,4702883.031,153088962.1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",6,1,"T0_T6","c_Viruses","VPC",0,0,NA,NA,"VPCL_AR_DIFF_LMER",1258635.39433333,4702883.031,153088962.1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",6,1,"T0_T9","c_Viruses","VPC",0,0,NA,NA,"VPCL_AR_DIFF_LMER",1258635.39433333,4702883.031,153088962.1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",6,1,"T0_T12","c_Viruses","VPC",993176.973333334,2979530.92,NA,NA,"VPCL_AR_DIFF_LMER",1258635.39433333,4702883.031,153088962.1,3710999.35350481,11132998.0605144,NA,47.3454176390484,742199.870700963,742.199870700963,378.763341112387,15.7818058796828,247399.956900321,247.399956900321,126.254447037462,7.89090293984139,123699.97845016,123.69997845016,63.1272235187312,0.0242408028808813,4.96588486666667e-09,9.93176973333334e-10,4.96588486666667e-11,1.85549967675241e-08,2.35208816341907e-08,5.9375989656077e-09,6.93077593894104e-09,7.42199870700963e-10,7.9185871936763e-10,6.18499892250802e-09,1.11508837891747e-08,1.97919965520257e-09,2.9723766285359e-09,2.47399956900321e-10,2.97058805566988e-10,3.09249946125401e-09,8.05838432792068e-09,9.89599827601284e-10,1.98277680093462e-09,1.2369997845016e-10,1.73358827116827e-10
"NJ2020",6,1,"T0_T24","c_Viruses","VPC",993176.973333333,2979530.92,NA,NA,"VPCL_AR_DIFF_LMER",1258635.39433333,4702883.031,153088962.1,3710999.35350481,11132998.0605144,NA,47.3454176390484,742199.870700962,742.199870700962,378.763341112387,15.7818058796828,247399.956900321,247.399956900321,126.254447037462,7.89090293984139,123699.97845016,123.69997845016,63.1272235187311,0.0242408028808813,4.96588486666667e-09,9.93176973333333e-10,4.96588486666666e-11,1.85549967675241e-08,2.35208816341907e-08,5.9375989656077e-09,6.93077593894103e-09,7.42199870700962e-10,7.91858719367629e-10,6.18499892250802e-09,1.11508837891747e-08,1.97919965520257e-09,2.9723766285359e-09,2.47399956900321e-10,2.97058805566987e-10,3.09249946125401e-09,8.05838432792067e-09,9.89599827601283e-10,1.98277680093462e-09,1.2369997845016e-10,1.73358827116827e-10
"NJ2020",2,1,"T0_T3","c_Viruses","VPC",0,0,0,NA,"VPCL_AR_DIFF_LMER_SE",856929.637533333,3231054.366,204686985.2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",2,1,"T0_T6","c_Viruses","VPC",2331058.98888889,6993176.96666666,1597192.27883541,NA,"VPCL_AR_DIFF_LMER_SE",856929.637533333,3231054.366,204686985.2,8789261.09398337,26367783.2819501,6022215.66373575,163.21472990003,1757852.21879667,1757.85221879667,1305.71783920024,54.4049099666765,585950.739598891,585.950739598891,435.239279733413,27.2024549833383,292975.369799445,292.975369799446,217.619639866706,0.0429400095242761,1.16552949444444e-08,2.33105898888889e-09,1.16552949444444e-10,4.39463054699168e-08,5.56016004143613e-08,1.40628177503734e-08,1.63938767392623e-08,1.75785221879667e-09,1.87440516824112e-09,1.46487684899723e-08,2.63040634344167e-08,4.68760591679113e-09,7.01866490568002e-09,5.85950739598891e-10,7.02503689043336e-10,7.32438424498614e-09,1.89796791894306e-08,2.34380295839556e-09,4.67486194728445e-09,2.92975369799446e-10,4.0952831924389e-10
"NJ2020",2,1,"T0_T17.5","c_Viruses","VPC",2331058.98888888,6993176.96666665,2242015.24705675,NA,"VPCL_AR_DIFF_LMER_SE",856929.637533333,3231054.366,204686985.2,8789261.09398333,26367783.28195,8453521.54407134,163.214729900029,1757852.21879667,1757.85221879667,1305.71783920023,54.4049099666764,585950.739598888,585.950739598888,435.239279733411,27.2024549833382,292975.369799444,292.975369799444,217.619639866705,0.0429400095242759,1.16552949444444e-08,2.33105898888888e-09,1.16552949444444e-10,4.39463054699166e-08,5.5601600414361e-08,1.40628177503733e-08,1.63938767392622e-08,1.75785221879667e-09,1.87440516824111e-09,1.46487684899722e-08,2.63040634344166e-08,4.68760591679111e-09,7.01866490567999e-09,5.85950739598888e-10,7.02503689043332e-10,7.32438424498611e-09,1.89796791894305e-08,2.34380295839555e-09,4.67486194728443e-09,2.92975369799444e-10,4.09528319243888e-10
"NJ2020",2,1,"T0_T20.5","c_Viruses","VPC",0,0,0,NA,"VPCL_AR_DIFF_LMER_SE",856929.637533333,3231054.366,204686985.2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
