"file_name","pop","count"
vi201102.094,LNA_Bacteria,756
vi201102.094,Viruses,16357
vi201102.094,V1,12043
vi201102.094,V2,2660
vi201102.094,V3,1437
vi201102.095,root,22890
vi201102.095,Bacteria,2565
vi201102.095,HNA_Bacteria,1943
vi201102.095,LNA_Bacteria,622
vi201102.095,Viruses,18141
vi201102.095,V1,13634
vi201102.095,V2,2884
vi201102.095,V3,1409
vi201102.096,root,21840
vi201102.096,Bacteria,2581
vi201102.096,HNA_Bacteria,1933
vi201102.096,LNA_Bacteria,648
vi201102.096,Viruses,16898
vi201102.096,V1,12542
vi201102.096,V2,2717
vi201102.096,V3,1358
vi201102.097,root,600
vi201102.097,Bacteria,8
vi201102.097,HNA_Bacteria,6
vi201102.097,LNA_Bacteria,2
vi201102.097,Viruses,454
vi201102.097,V1,441
vi201102.097,V2,11
vi201102.097,V3,0
vi201102.098,root,600
vi201102.098,Bacteria,7
vi201102.098,HNA_Bacteria,2
vi201102.098,LNA_Bacteria,5
vi201102.098,Viruses,356
vi201102.098,V1,324
vi201102.098,V2,4
vi201102.098,V3,0
vi201102.099,root,30300
vi201102.099,Bacteria,7173
vi201102.099,HNA_Bacteria,6215
vi201102.099,LNA_Bacteria,958
vi201102.099,Viruses,19961
vi201102.099,V1,14949
vi201102.099,V2,3143
vi201102.099,V3,1468
vi201102.100,root,27225
vi201102.100,Bacteria,6526
vi201102.100,HNA_Bacteria,5633
vi201102.100,LNA_Bacteria,893
vi201102.100,Viruses,17709
vi201102.100,V1,13014
vi201102.100,V2,2921
vi201102.100,V3,1417
vi201102.102,root,480
vi201102.102,Bacteria,4
vi201102.102,HNA_Bacteria,1
vi201102.102,LNA_Bacteria,3
vi201102.102,Viruses,282
vi201102.102,V1,274
vi201102.102,V2,6
vi201102.102,V3,0
vi201102.103,root,450
vi201102.103,Bacteria,0
vi201102.103,HNA_Bacteria,0
vi201102.103,LNA_Bacteria,0
vi201102.103,Viruses,304
vi201102.103,V1,292
vi201102.103,V2,9
vi201102.103,V3,0
vi201102.104,root,585
vi201102.104,Bacteria,1
vi201102.104,HNA_Bacteria,1
vi201102.104,LNA_Bacteria,0
vi201102.104,Viruses,301
vi201102.104,V1,291
vi201102.104,V2,10
vi201102.104,V3,0
vi201102.105,root,630
vi201102.105,Bacteria,0
vi201102.105,HNA_Bacteria,0
vi201102.105,LNA_Bacteria,0
vi201102.105,Viruses,393
vi201102.105,V1,367
vi201102.105,V2,19
vi201102.105,V3,0
vi201102.106,root,495
vi201102.106,Bacteria,2
vi201102.106,HNA_Bacteria,2
vi201102.106,LNA_Bacteria,0
vi201102.106,Viruses,318
vi201102.106,V1,305
vi201102.106,V2,12
vi201102.106,V3,0
vi201102.107,root,675
vi201102.107,Bacteria,3
vi201102.107,HNA_Bacteria,0
vi201102.107,LNA_Bacteria,3
vi201102.107,Viruses,279
vi201102.107,V1,258
vi201102.107,V2,19
vi201102.107,V3,0
vi201102.108,root,21390
vi201102.108,Bacteria,2439
vi201102.108,HNA_Bacteria,1785
vi201102.108,LNA_Bacteria,654
vi201102.108,Viruses,16997
vi201102.108,V1,12798
vi201102.108,V2,2664
vi201102.108,V3,1236
vi201102.109,root,22485
vi201102.109,Bacteria,2628
vi201102.109,HNA_Bacteria,1902
vi201102.109,LNA_Bacteria,726
vi201102.109,Viruses,17750
vi201102.109,V1,13368
vi201102.109,V2,2767
vi201102.109,V3,1322
vi201102.110,root,22440
vi201102.110,Bacteria,2583
vi201102.110,HNA_Bacteria,1866
vi201102.110,LNA_Bacteria,717
vi201102.110,Viruses,18072
vi201102.110,V1,13700
vi201102.110,V2,2757
vi201102.110,V3,1350
vi201102.111,root,21660
vi201102.111,Bacteria,2373
vi201102.111,HNA_Bacteria,1681
vi201102.111,LNA_Bacteria,692
vi201102.111,Viruses,17070
vi201102.111,V1,12875
vi201102.111,V2,2793
vi201102.111,V3,1132
vi201102.112,root,21465
vi201102.112,Bacteria,2385
vi201102.112,HNA_Bacteria,1756
vi201102.112,LNA_Bacteria,629
vi201102.112,Viruses,17176
vi201102.112,V1,12951
vi201102.112,V2,2685
vi201102.112,V3,1274
vi201102.113,root,21570
vi201102.113,Bacteria,2424
vi201102.113,HNA_Bacteria,1746
vi201102.113,LNA_Bacteria,678
vi201102.113,Viruses,17077
vi201102.113,V1,12631
vi201102.113,V2,2762
vi201102.113,V3,1457
