"Location","Station_Number","Depth","Time_Range","Population","Sample_Type","VP","abs_VP","VP_SE","VP_R_Squared","VP_Type","B_0","B_OS","V_OS","c_VP","c_abs_VP","c_VP_SE","%Cells_BS_10","Rate_BS_10","%BP_Lysed_BS_10","%B_Loss_BS_10","%Cells_BS_25","Rate_BS_25","%BP_Lysed_BS_25","%B_Loss_BS_25","%Cells_BS_40","Rate_BS_40","%BP_Lysed_BS_40","%B_Loss_BS_40","V_TT","DOC_B_BS_10","DOC_B_BS_25","DOC_B_BS_40","DON_B_BS_10","DON_B_BS_25","DON_B_BS_40","DOV_B_BS_10","DOV_B_BS_25","DOV_B_BS_40","DOC_V","DON_V","DOP_V"
"NJ2020",4,1,"T0_T9","c_V1","VP",2591806.05333333,15550836.32,50431.1342383173,NA,"VPCL_AR_DIFF_SE",1534541.57766667,8163509.061,183418451.4,13787982.3581667,82727894.1490003,268285.348082266,101.338644363391,1378798.23581667,510.666013265433,405.354577453565,40.5354577453566,551519.294326668,204.266405306173,162.141830981426,25.3346610908479,344699.558954167,127.666503316358,101.338644363391,0.0751722754876923,2.61971664805167e-08,1.04788665922067e-08,6.54929162012918e-09,6.89399117908335e-09,2.75759647163334e-09,1.72349779477084e-09,1.10303858865334e-09,4.41215435461334e-10,2.75759647163334e-10,1.144342440548e-11,4.51534818691676e-12,1.63849355556366e-12
"NJ2020",4,1,"T0_T12","c_V1","VP",2591806.05333333,15550836.32,50431.1342383173,NA,"VPCL_AR_DIFF_SE",1534541.57766667,8163509.061,183418451.4,13787982.3581667,82727894.1490003,268285.348082266,101.338644363391,1378798.23581667,510.666013265433,405.354577453565,40.5354577453566,551519.294326668,204.266405306173,162.141830981426,25.3346610908479,344699.558954167,127.666503316358,101.338644363391,0.0751722754876923,2.61971664805167e-08,1.04788665922067e-08,6.54929162012918e-09,6.89399117908335e-09,2.75759647163334e-09,1.72349779477084e-09,1.10303858865334e-09,4.41215435461334e-10,2.75759647163334e-10,1.144342440548e-11,4.51534818691676e-12,1.63849355556366e-12
"NJ2020",4,1,"T0_T24","c_V1","VP",1421231.70513889,18558724.6033333,122057.799985805,NA,"VPCL_AR_DIFF_SE",1534541.57766667,8163509.061,183418451.4,7560719.15648156,98729365.606557,649327.441270729,120.939861607091,756071.915648157,280.026635425243,222.278505970482,48.3759446428362,302428.766259263,112.010654170097,88.9114023881929,30.2349654017726,189017.978912039,70.0066588563108,55.5696264926206,0.041221148138434,1.4365366397315e-08,5.74614655892599e-09,3.59134159932874e-09,3.78035957824078e-09,1.51214383129631e-09,9.45089894560196e-10,6.04857532518525e-10,2.4194301300741e-10,1.51214383129631e-10,6.27506736451653e-12,2.47601705950726e-12,8.98477332761033e-13
"NJ2020",5,1,"T0_T3","c_V1","VP",0,0,0,NA,"VPCL_AR_DIFF_SE",1337739.87233333,3297775.947,137359967.1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",5,1,"T0_T6","c_V1","VP",0,0,0,NA,"VPCL_AR_DIFF_SE",1337739.87233333,3297775.947,137359967.1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",5,1,"T0_T9","c_V1","VP",0,0,0,NA,"VPCL_AR_DIFF_SE",1337739.87233333,3297775.947,137359967.1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",5,1,"T0_T12","c_V1","VP",956066.094444444,2868198.28333333,429145.927069357,NA,"VPCL_AR_DIFF_SE",1337739.87233333,3297775.947,137359967.1,2356879.56620575,7070638.69861724,1057923.9995096,21.4406279027216,235687.956620575,87.291835785398,171.525023221773,8.57625116108864,94275.1826482299,34.9167343141592,68.6100092887092,5.3601569756804,58921.9891551437,21.8229589463495,42.8812558054432,0.017158416793227,4.47807117579092e-09,1.79122847031637e-09,1.11951779394773e-09,1.17843978310287e-09,4.71375913241149e-10,2.94609945775718e-10,1.8855036529646e-10,7.54201461185839e-11,4.71375913241149e-11,1.95610731491262e-12,7.71841129441603e-13,2.800795562507e-13
"NJ2020",5,1,"T0_T24","c_V1","VP",956066.094444444,2868198.28333333,429145.927069357,NA,"VPCL_AR_DIFF_SE",1337739.87233333,3297775.947,137359967.1,2356879.56620575,7070638.69861724,1057923.9995096,21.4406279027216,235687.956620575,87.291835785398,171.525023221773,8.57625116108864,94275.1826482299,34.9167343141592,68.6100092887092,5.3601569756804,58921.9891551437,21.8229589463495,42.8812558054432,0.017158416793227,4.47807117579092e-09,1.79122847031637e-09,1.11951779394773e-09,1.17843978310287e-09,4.71375913241149e-10,2.94609945775718e-10,1.8855036529646e-10,7.54201461185839e-11,4.71375913241149e-11,1.95610731491262e-12,7.71841129441603e-13,2.800795562507e-13
"NJ2020",6,1,"T0_T3","c_V1","VP",0,0,0,NA,"VPCL_AR_DIFF_SE",1258635.39433333,4702883.031,153088962.1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",6,1,"T0_T6","c_V1","VP",0,0,0,NA,"VPCL_AR_DIFF_SE",1258635.39433333,4702883.031,153088962.1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",6,1,"T0_T9","c_V1","VP",0,0,0,NA,"VPCL_AR_DIFF_SE",1258635.39433333,4702883.031,153088962.1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",6,1,"T0_T12","c_V1","VP",0,0,0,NA,"VPCL_AR_DIFF_SE",1258635.39433333,4702883.031,153088962.1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",6,1,"T0_T24","c_V1","VP",0,0,0,NA,"VPCL_AR_DIFF_SE",1258635.39433333,4702883.031,153088962.1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",7,1,"T0_T3","c_V1","VP",0,0,0,NA,"VPCL_AR_DIFF_SE",906183.368866667,3599258.649,133369028,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",7,1,"T0_T6","c_V1","VP",0,0,0,NA,"VPCL_AR_DIFF_SE",906183.368866667,3599258.649,133369028,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",7,1,"T0_T9","c_V1","VP",0,0,0,NA,"VPCL_AR_DIFF_SE",906183.368866667,3599258.649,133369028,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",7,1,"T0_T12","c_V1","VP",427571.903666667,1282715.711,93529.5657183617,NA,"VPCL_AR_DIFF_SE",906183.368866667,3599258.649,133369028,1698267.61913138,5094802.85739413,371488.93912062,14.1551451402628,169826.761913138,62.8988007085696,113.241161122103,5.66205805610513,67930.7047652552,25.1595202834278,45.2964644488411,3.53878628506571,42456.6904782845,15.7247001771424,28.3102902805257,0.0127335982319027,3.22670847634962e-09,1.29068339053985e-09,8.06677119087405e-10,8.49133809565689e-10,3.39653523826276e-10,2.12283452391422e-10,1.3586140953051e-10,5.43445638122041e-11,3.39653523826276e-11,1.40948810456619e-12,5.56156036158718e-13,2.0181346895335e-13
"NJ2020",7,1,"T0_T24","c_V1","VP",427571.903666667,1282715.711,93529.5657183617,NA,"VPCL_AR_DIFF_SE",906183.368866667,3599258.649,133369028,1698267.61913138,5094802.85739413,371488.93912062,14.1551451402628,169826.761913138,62.8988007085696,113.241161122103,5.66205805610513,67930.7047652552,25.1595202834278,45.2964644488411,3.53878628506571,42456.6904782845,15.7247001771424,28.3102902805257,0.0127335982319027,3.22670847634962e-09,1.29068339053985e-09,8.06677119087405e-10,8.49133809565689e-10,3.39653523826276e-10,2.12283452391422e-10,1.3586140953051e-10,5.43445638122041e-11,3.39653523826276e-11,1.40948810456619e-12,5.56156036158718e-13,2.0181346895335e-13
"NJ2020",1,1,"T0_T3","c_V1","VP",0,0,NA,NA,"VPCL_AR_DIFF_LMER",1507462.68666667,3454942.339,182285832,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",1,1,"T0_T6","c_V1","VP",0,0,NA,NA,"VPCL_AR_DIFF_LMER",1507462.68666667,3454942.339,182285832,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",1,1,"T0_T17","c_V1","VP",143491.369151515,1578405.06066666,NA,NA,"VPCL_AR_DIFF_LMER",1507462.68666667,3454942.339,182285832,328866.784529752,3617534.62982726,NA,10.4706078274936,32886.6784529752,12.1802512788797,22.8449625327135,4.18824313099746,13154.6713811901,4.87210051155188,9.13798501308539,2.61765195687341,8221.6696132438,3.04506281971993,5.71124063317837,0.00180412696325051,6.24846890606529e-10,2.49938756242612e-10,1.56211722651632e-10,1.64433392264876e-10,6.57733569059504e-11,4.1108348066219e-11,2.63093427623802e-11,1.05237371049521e-11,6.57733569059504e-12,2.7294509743918e-13,1.0769871912289e-13,3.90808526652764e-14
"NJ2020",1,1,"T0_T20","c_V1","VP",143491.369151515,1578405.06066666,NA,NA,"VPCL_AR_DIFF_LMER",1507462.68666667,3454942.339,182285832,328866.784529752,3617534.62982726,NA,10.4706078274936,32886.6784529752,12.1802512788797,22.8449625327135,4.18824313099746,13154.6713811901,4.87210051155188,9.13798501308539,2.61765195687341,8221.6696132438,3.04506281971993,5.71124063317837,0.00180412696325051,6.24846890606529e-10,2.49938756242612e-10,1.56211722651632e-10,1.64433392264876e-10,6.57733569059504e-11,4.1108348066219e-11,2.63093427623802e-11,1.05237371049521e-11,6.57733569059504e-12,2.7294509743918e-13,1.0769871912289e-13,3.90808526652764e-14
"NJ2020",1,1,"T0_T24","c_V1","VP",132985.422867424,2068322.967,NA,NA,"VPCL_AR_DIFF_LMER",1507462.68666667,3454942.339,182285832,304788.28563939,4740373.77682339,NA,13.7205582950349,30478.828563939,11.2884550236811,21.1723326689805,5.48822331801398,12191.5314255756,4.51538200947244,8.46893306759219,3.43013957375874,7619.70714098474,2.82211375592028,5.29308316724512,0.00167203496999915,5.79097742714841e-10,2.31639097085936e-10,1.4477443567871e-10,1.52394142819695e-10,6.0957657127878e-11,3.80985357049237e-11,2.43830628511512e-11,9.75322514046047e-12,6.0957657127878e-12,2.52960992826072e-13,9.98133880074296e-14,3.62194865687251e-14
"NJ2020",2,1,"T0_T3","c_V1","VP",0,0,NA,NA,"VPCL_AR_DIFF_LMER",856929.637533333,3231054.366,204686985.2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",2,1,"T0_T6","c_V1","VP",0,0,NA,NA,"VPCL_AR_DIFF_LMER",856929.637533333,3231054.366,204686985.2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",2,1,"T0_T17.5","c_V1","VP",2489636.09072464,28630815.0433333,NA,NA,"VPCL_AR_DIFF_LMER",856929.637533333,3231054.366,204686985.2,9387176.27253745,107952527.13418,NA,334.109287265953,938717.627253745,347.673195279165,697.271556033294,133.643714906381,375487.050901498,139.069278111666,278.908622413317,83.5273218164881,234679.406813436,86.9182988197912,174.317889008323,0.0458611291937551,1.78356349178211e-08,7.13425396712846e-09,4.45890872945529e-09,4.69358813626872e-09,1.87743525450749e-09,1.17339703406718e-09,7.50974101802996e-10,3.00389640721198e-10,1.87743525450749e-10,7.79094716436678e-12,3.07415314738667e-12,1.11552418823502e-12
"NJ2020",2,1,"T0_T20.5","c_V1","VP",3444146.53057471,49940124.6933333,NA,NA,"VPCL_AR_DIFF_LMER",856929.637533333,3231054.366,204686985.2,12986159.1866395,188299308.206273,NA,582.779758173444,1298615.91866395,480.968858764427,964.6009790457,233.111903269378,519446.367465581,192.387543505771,385.84039161828,145.694939543361,324653.979665988,120.242214691107,241.150244761425,0.0634439907058611,2.46737024546151e-08,9.86948098184603e-09,6.16842561365377e-09,6.49307959331976e-09,2.5972318373279e-09,1.62326989832994e-09,1.03889273493116e-09,4.15557093972465e-10,2.5972318373279e-10,1.07779461207259e-11,4.25276366151384e-12,1.54320897620164e-12
"NJ2020",2,1,"T0_T24","c_V1","VP",4289045.56462963,77202820.1633333,NA,NA,"VPCL_AR_DIFF_LMER",856929.637533333,3231054.366,204686985.2,16171852.1458309,291093338.624955,NA,900.923678933093,1617185.21458309,598.957486882625,1201.23157191079,360.369471573237,646874.085833235,239.58299475305,480.492628764317,225.230919733273,404296.303645772,149.739371720656,300.307892977698,0.0790077206424694,3.07265190770786e-08,1.22906076308315e-08,7.68162976926966e-09,8.08592607291543e-09,3.23437042916617e-09,2.02148151822886e-09,1.29374817166647e-09,5.17499268666588e-10,3.23437042916617e-10,1.34219324278293e-11,5.29602819099288e-12,1.92178049218185e-12
"NJ2020",3,1,"T0_T3","c_V1","VP",716104.334444445,2148313.00333334,NA,NA,"VPCL_AR_DIFF_LMER",2536886.99366667,6665980.231,226495057.7,1881651.54721405,5644954.64164216,NA,8.46830390433866,188165.154721405,69.6907980449648,67.7464312347091,3.38732156173546,75266.061888562,27.8763192179859,27.0985724938837,2.11707597608466,47041.2886803512,17.4226995112412,16.9366078086773,0.00830769362617333,3.57513793970669e-09,1.43005517588268e-09,8.93784484926674e-10,9.40825773607025e-10,3.7633030944281e-10,2.35206443401756e-10,1.50532123777124e-10,6.02128495108496e-11,3.7633030944281e-11,1.56168877205189e-12,6.16211399276245e-13,2.23605880384703e-13
"NJ2020",3,1,"T0_T6","c_V1","VP",716104.334444435,2148313.00333331,NA,NA,"VPCL_AR_DIFF_LMER",2536886.99366667,6665980.231,226495057.7,1881651.54721402,5644954.64164208,NA,8.46830390433854,188165.154721402,69.6907980449638,67.7464312347082,3.38732156173542,75266.0618885609,27.8763192179855,27.0985724938833,2.11707597608464,47041.2886803506,17.422699511241,16.936607808677,0.00830769362617321,3.57513793970664e-09,1.43005517588266e-09,8.93784484926661e-10,9.40825773607012e-10,3.76330309442805e-10,2.35206443401753e-10,1.50532123777122e-10,6.02128495108488e-11,3.76330309442805e-11,1.56168877205187e-12,6.16211399276236e-13,2.236058803847e-13
"NJ2020",3,1,"T0_T9","c_V1","VP",716104.334444445,2148313.00333334,NA,NA,"VPCL_AR_DIFF_LMER",2536886.99366667,6665980.231,226495057.7,1881651.54721405,5644954.64164216,NA,8.46830390433866,188165.154721405,69.6907980449648,67.7464312347091,3.38732156173546,75266.061888562,27.8763192179859,27.0985724938837,2.11707597608466,47041.2886803512,17.4226995112412,16.9366078086773,0.00830769362617333,3.57513793970669e-09,1.43005517588268e-09,8.93784484926674e-10,9.40825773607025e-10,3.7633030944281e-10,2.35206443401756e-10,1.50532123777124e-10,6.02128495108496e-11,3.7633030944281e-11,1.56168877205189e-12,6.16211399276245e-13,2.23605880384703e-13
"NJ2020",3,1,"T0_T12","c_V1","VP",716104.334444441,2148313.00333332,NA,NA,"VPCL_AR_DIFF_LMER",2536886.99366667,6665980.231,226495057.7,1881651.54721404,5644954.64164211,NA,8.46830390433858,188165.154721404,69.6907980449644,67.7464312347088,3.38732156173543,75266.0618885616,27.8763192179858,27.0985724938835,2.11707597608465,47041.288680351,17.4226995112411,16.9366078086772,0.00830769362617328,3.57513793970667e-09,1.43005517588267e-09,8.93784484926669e-10,9.4082577360702e-10,3.76330309442808e-10,2.35206443401755e-10,1.50532123777123e-10,6.02128495108493e-11,3.76330309442808e-11,1.56168877205188e-12,6.16211399276242e-13,2.23605880384702e-13
"NJ2020",3,1,"T0_T24","c_V1","VP",885569.462777781,14808728.0966667,NA,NA,"VPCL_AR_DIFF_LMER",2536886.99366667,6665980.231,226495057.7,2326941.85700478,38911740.6431881,NA,58.3736214251429,232694.185700478,86.1830317409177,83.778533138159,23.3494485700572,93077.6742801911,34.4732126963671,33.5114132552636,14.5934053562857,58173.5464251194,21.5457579352294,20.9446332845398,0.0102736981576299,4.42118952830908e-09,1.76847581132363e-09,1.10529738207727e-09,1.16347092850239e-09,4.65388371400955e-10,2.90867732125597e-10,1.86155348560382e-10,7.44621394241528e-11,4.65388371400955e-11,1.93126032111649e-12,7.62036998753767e-13,2.76521911461208e-13
"NJ2020",4,1,"T0_T3","c_V1","VP",484593.352222224,1453780.05666667,NA,NA,"VPCL_AR_DIFF_LMER",1534541.57766667,8163509.061,183418451.4,2577957.01292221,7733871.03876661,NA,9.47370913779477,257795.701292221,95.4798893674891,75.7896731023583,3.78948365511791,103118.280516888,38.1919557469957,30.3158692409433,2.36842728444869,64448.9253230552,23.8699723418723,18.9474182755896,0.0140550582193074,4.89811832455219e-09,1.95924732982088e-09,1.22452958113805e-09,1.2889785064611e-09,5.15591402584441e-10,3.22244626615276e-10,2.06236561033777e-10,8.24946244135106e-11,5.15591402584441e-11,2.13959195998528e-12,8.44240529315225e-13,3.06351273338504e-13
"NJ2020",4,1,"T0_T6","c_V1","VP",2591806.05333333,15550836.32,NA,NA,"VPCL_AR_DIFF_LMER",1534541.57766667,8163509.061,183418451.4,13787982.3581667,82727894.1490003,NA,101.338644363391,1378798.23581667,510.666013265433,405.354577453565,40.5354577453566,551519.294326668,204.266405306173,162.141830981426,25.3346610908479,344699.558954167,127.666503316358,101.338644363391,0.0751722754876923,2.61971664805167e-08,1.04788665922067e-08,6.54929162012918e-09,6.89399117908335e-09,2.75759647163334e-09,1.72349779477084e-09,1.10303858865334e-09,4.41215435461334e-10,2.75759647163334e-10,1.144342440548e-11,4.51534818691676e-12,1.63849355556366e-12
"NJ2020",4,1,"T0_T9","c_V1","VP",1750502.03888889,15754518.35,NA,NA,"VPCL_AR_DIFF_LMER",1534541.57766667,8163509.061,183418451.4,9312383.23141255,83811449.0827129,NA,102.665959523595,931238.323141255,344.903082644909,273.775892062921,41.0663838094381,372495.329256502,137.961233057964,109.510356825168,25.6664898808988,232809.580785314,86.2257706612273,68.4439730157302,0.0507712455335481,1.76935281396839e-08,7.07741125587354e-09,4.42338203492096e-09,4.65619161570628e-09,1.86247664628251e-09,1.16404790392657e-09,7.44990658513004e-10,2.97996263405202e-10,1.86247664628251e-10,7.72887220010185e-12,3.04965959830425e-12,1.10663616439653e-12
"NJ2020",4,1,"T0_T12","c_V1","VP",1750502.03888889,15754518.35,NA,NA,"VPCL_AR_DIFF_LMER",1534541.57766667,8163509.061,183418451.4,9312383.23141255,83811449.0827129,NA,102.665959523595,931238.323141255,344.903082644909,273.775892062921,41.0663838094381,372495.329256502,137.961233057964,109.510356825168,25.6664898808988,232809.580785314,86.2257706612273,68.4439730157302,0.0507712455335481,1.76935281396839e-08,7.07741125587354e-09,4.42338203492096e-09,4.65619161570628e-09,1.86247664628251e-09,1.16404790392657e-09,7.44990658513004e-10,2.97996263405202e-10,1.86247664628251e-10,7.72887220010185e-12,3.04965959830425e-12,1.10663616439653e-12
"NJ2020",4,1,"T0_T24","c_V1","VP",1000579.69791667,18762406.6333334,NA,NA,"VPCL_AR_DIFF_LMER",1534541.57766667,8163509.061,183418451.4,5322919.59310449,99812920.5402701,NA,122.267176767295,532291.959310449,197.145170114981,156.48916327516,48.906870706918,212916.78372418,78.8580680459925,62.595665310064,30.5667941918237,133072.989827612,49.2862925287453,39.12229081879,0.0290206331613619,1.01135472268985e-08,4.04541889075941e-09,2.52838680672463e-09,2.66145979655225e-09,1.0645839186209e-09,6.65364949138061e-10,4.25833567448359e-10,1.70333426979344e-10,1.0645839186209e-10,4.41779126182744e-12,1.743172765201e-12,6.32548637177465e-13
"NJ2020",5,1,"T0_T3","c_V1","VP",203930.823333332,611792.469999995,NA,NA,"VPCL_AR_DIFF_LMER",1337739.87233333,3297775.947,137359967.1,502727.15790966,1508181.47372898,NA,4.57332911018706,50272.715790966,18.6195243670245,36.5866328814965,1.82933164407482,20109.0863163864,7.44780974680978,14.6346531525986,1.14333227754676,12568.1789477415,4.65488109175612,9.14665822037413,0.0036599248567355,9.55181600028355e-10,3.82072640011342e-10,2.38795400007089e-10,2.5136357895483e-10,1.00545431581932e-10,6.28408947387076e-11,4.02181726327728e-11,1.60872690531091e-11,1.00545431581932e-11,4.17241629607506e-13,1.64635267293962e-13,5.97415333907738e-14
"NJ2020",5,1,"T0_T6","c_V1","VP",293980.184444437,1763881.10666662,NA,NA,"VPCL_AR_DIFF_LMER",1337739.87233333,3297775.947,137359967.1,724715.470627698,4348292.82376618,NA,13.1855313812991,72471.5470627698,26.8413137269518,52.7421255251964,5.27421255251963,28988.6188251079,10.7365254907807,21.0968502100786,3.29638284532477,18117.8867656924,6.71032843173794,13.1855313812991,0.00527603118964126,1.37695939419263e-09,5.5078375767705e-10,3.44239848548156e-10,3.62357735313849e-10,1.4494309412554e-10,9.05894338284622e-11,5.79772376502158e-11,2.31908950600863e-11,1.4494309412554e-11,6.01482253761212e-13,2.37332961511303e-13,8.61214931521466e-14
"NJ2020",5,1,"T0_T9","c_V1","VP",293980.18444444,1763881.10666664,NA,NA,"VPCL_AR_DIFF_LMER",1337739.87233333,3297775.947,137359967.1,724715.470627705,4348292.82376623,NA,13.1855313812992,72471.5470627705,26.841313726952,52.7421255251969,5.27421255251969,28988.6188251082,10.7365254907808,21.0968502100788,3.29638284532481,18117.8867656926,6.71032843173801,13.1855313812992,0.00527603118964132,1.37695939419264e-09,5.50783757677056e-10,3.4423984854816e-10,3.62357735313853e-10,1.44943094125541e-10,9.05894338284631e-11,5.79772376502164e-11,2.31908950600866e-11,1.44943094125541e-11,6.01482253761218e-13,2.37332961511306e-13,8.61214931521474e-14
"NJ2020",5,1,"T0_T12","c_V1","VP",625023.139444451,4632079.39000006,NA,NA,"VPCL_AR_DIFF_LMER",1337739.87233333,3297775.947,137359967.1,1540797.51841675,11418931.5223837,NA,34.6261592840215,154079.751841675,57.0665747561759,112.133574373487,13.8504637136086,61631.9007366699,22.8266299024703,44.8534297493946,8.65653982100538,38519.9379604187,14.266643689044,28.0333935933716,0.0112172239914343,2.92751528499182e-09,1.17100611399673e-09,7.31878821247955e-10,7.70398759208374e-10,3.0815950368335e-10,1.92599689802094e-10,1.2326380147334e-10,4.93055205893359e-11,3.0815950368335e-11,1.27879478433694e-12,5.04587045476462e-13,1.83100524701426e-13
"NJ2020",5,1,"T0_T24","c_V1","VP",625023.139444451,4632079.39000006,NA,NA,"VPCL_AR_DIFF_LMER",1337739.87233333,3297775.947,137359967.1,1540797.51841675,11418931.5223837,NA,34.6261592840215,154079.751841675,57.0665747561759,112.133574373487,13.8504637136086,61631.9007366699,22.8266299024703,44.8534297493946,8.65653982100538,38519.9379604187,14.266643689044,28.0333935933716,0.0112172239914343,2.92751528499182e-09,1.17100611399673e-09,7.31878821247955e-10,7.70398759208374e-10,3.0815950368335e-10,1.92599689802094e-10,1.2326380147334e-10,4.93055205893359e-11,3.0815950368335e-11,1.27879478433694e-12,5.04587045476462e-13,1.83100524701426e-13
"NJ2020",6,1,"T0_T3","c_V1","VP",0,0,NA,NA,"VPCL_AR_DIFF_LMER",1258635.39433333,4702883.031,153088962.1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",6,1,"T0_T6","c_V1","VP",0,0,NA,NA,"VPCL_AR_DIFF_LMER",1258635.39433333,4702883.031,153088962.1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",6,1,"T0_T9","c_V1","VP",0,0,NA,NA,"VPCL_AR_DIFF_LMER",1258635.39433333,4702883.031,153088962.1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NJ2020",6,1,"T0_T12","c_V1","VP",1334679.534,4004038.602,NA,NA,"VPCL_AR_DIFF_LMER",1258635.39433333,4702883.031,153088962.1,4987021.46827538,14961064.4048262,NA,31.8125377692945,498702.146827538,184.704498825014,254.500302154356,12.7250151077178,199480.858731015,73.8817995300057,101.800120861742,7.95313444232362,124675.536706885,46.1761247062536,63.6250755385889,0.0325759702062503,9.47534078972323e-09,3.79013631588929e-09,2.36883519743081e-09,2.49351073413769e-09,9.97404293655077e-10,6.23377683534423e-10,3.98961717462031e-10,1.59584686984812e-10,9.97404293655077e-11,4.13901045840208e-12,1.6331713922998e-12,5.92632215864928e-13
"NJ2020",6,1,"T0_T24","c_V1","VP",275890.258577778,4138353.87866667,NA,NA,"VPCL_AR_DIFF_LMER",1258635.39433333,4702883.031,153088962.1,1030862.17130488,15462932.5695732,NA,32.8796877737468,103086.217130488,38.1800804186993,52.6075004379949,13.1518751094987,41234.4868521952,15.2720321674797,21.043000175198,8.21992194343671,25771.554282622,9.54502010467482,13.1518751094987,0.00673374590280066,1.95863812547927e-09,7.83455250191709e-10,4.89659531369818e-10,5.1543108565244e-10,2.06172434260976e-10,1.2885777141311e-10,8.24689737043904e-11,3.29875894817562e-11,2.06172434260976e-11,8.55570671861878e-13,3.37591209159443e-13,1.22502406841054e-13
"NJ2020",7,1,"T0_T3","c_V1","VP",130156.714111113,390470.142333338,NA,NA,"VPCL_AR_DIFF_LMER",906183.368866667,3599258.649,133369028,516967.862228305,1550903.58668491,NA,4.30895286482344,51696.7862228305,19.1469578603076,34.4716229185876,1.72358114592938,20678.7144891322,7.65878314412303,13.788649167435,1.07723821620586,12924.1965557076,4.78673946507689,8.6179057296469,0.00387622126351783,9.82238938233779e-10,3.92895575293512e-10,2.45559734558445e-10,2.58483931114152e-10,1.03393572445661e-10,6.46209827785381e-11,4.13574289782644e-11,1.65429715913057e-11,1.03393572445661e-11,4.29060793508211e-13,1.69298874829514e-13,6.14338261169075e-14
"NJ2020",7,1,"T0_T6","c_V1","VP",130156.714111113,390470.142333339,NA,NA,"VPCL_AR_DIFF_LMER",906183.368866667,3599258.649,133369028,516967.862228305,1550903.58668491,NA,4.30895286482345,51696.7862228305,19.1469578603076,34.4716229185876,1.72358114592938,20678.7144891322,7.65878314412303,13.788649167435,1.07723821620586,12924.1965557076,4.78673946507689,8.6179057296469,0.00387622126351783,9.82238938233779e-10,3.92895575293512e-10,2.45559734558445e-10,2.58483931114152e-10,1.03393572445661e-10,6.46209827785381e-11,4.13574289782644e-11,1.65429715913057e-11,1.03393572445661e-11,4.29060793508211e-13,1.69298874829514e-13,6.14338261169075e-14
"NJ2020",7,1,"T0_T9","c_V1","VP",130156.714111114,390470.142333341,NA,NA,"VPCL_AR_DIFF_LMER",906183.368866667,3599258.649,133369028,516967.862228309,1550903.58668492,NA,4.30895286482347,51696.7862228309,19.1469578603077,34.4716229185879,1.72358114592939,20678.7144891323,7.65878314412309,13.7886491674352,1.07723821620587,12924.1965557077,4.78673946507693,8.61790572964697,0.00387622126351786,9.82238938233786e-10,3.92895575293514e-10,2.45559734558447e-10,2.58483931114154e-10,1.03393572445662e-10,6.46209827785386e-11,4.13574289782647e-11,1.65429715913059e-11,1.03393572445662e-11,4.29060793508214e-13,1.69298874829515e-13,6.1433826116908e-14
