"Location","Expt_No","Depth","Time_Range","Population","Sample_Type","VP","VP_SE","VP_R_Squared","VP_Type"
"NJ2020","4","1","T0_T24","c_V2","VP",166158.126175355,35034.22953187,0.584345964097255,"LM_AP"
"NJ2020","5","1","T0_T24","c_V2","VP",-14693.690133086,9536.65831475924,0.129201355550309,"LM_AP"
"NJ2020","6","1","T0_T24","c_V2","VP",-20039.2303265966,23440.0455278166,0.0436844052678148,"LM_AP"
"NJ2020","7","1","T0_T24","c_V2","VP",-5313.92718382318,2376.62591429029,0.238069983532252,"LM_AP"
"NJ2020","1","1","T0_T12","c_V2","VP",2066.58108224631,19708.0230339796,0.000845100282180559,"LM_AP"
"NJ2020","2","1","T0_T12","c_V2","VP",-70131.2212284466,44441.2472836327,0.160764706415182,"LM_AP"
"NJ2020","3","1","T0_T12","c_V2","VP",-95945.7334352344,52643.7692910005,0.203513210114115,"LM_AP"
"NJ2020","4","1","T0_T12","c_V2","VP",325317.749359122,56366.7221526056,0.719280918514261,"LM_AP"
"NJ2020","5","1","T0_T12","c_V2","VP",-19701.5277900933,20615.4241159654,0.0656424822526481,"LM_AP"
"NJ2020","6","1","T0_T12","c_V2","VP",-93757.8451742765,44580.3023022192,0.253865195131995,"LM_AP"
"NJ2020","7","1","T0_T12","c_V2","VP",-8819.48646111291,5151.99159504339,0.183953431848887,"LM_AP"
"NJ2020","1","1","T0_T3","c_V3","VP",11612.1272413591,12134.0839746262,0.186300366318681,"LM_AP"
"NJ2020","2","1","T0_T3","c_V3","VP",-30634.4701706895,10177.2651643043,0.693736143905642,"LM_AP"
"NJ2020","3","1","T0_T3","c_V3","VP",-16697.4849553578,84022.9625997616,0.00977641024854115,"LM_AP"
"NJ2020","4","1","T0_T3","c_V3","VP",-27196.2114040445,7940.08186177635,0.745738895296887,"LM_AP"
"NJ2020","5","1","T0_T3","c_V3","VP",4684.43500306946,8340.50308563232,0.0730977306479651,"LM_AP"
"NJ2020","6","1","T0_T3","c_V3","VP",-18140.474524291,9087.60833596747,0.499043330452953,"LM_AP"
"NJ2020","7","1","T0_T3","c_V3","VP",-2334.50567097476,6386.766824596,0.0323220284724295,"LM_AP"
"NJ2020","1","1","T0_T6","c_V3","VP",-65500.5418720071,17693.2093798112,0.661916129189933,"LM_AP"
"NJ2020","2","1","T0_T6","c_V3","VP",-33777.2825547918,4218.91199847221,0.901545165111718,"LM_AP"
"NJ2020","3","1","T0_T6","c_V3","VP",-43493.8981623952,32892.9052808466,0.199857885120618,"LM_AP"
"NJ2020","4","1","T0_T6","c_V3","VP",122224.793352425,32812.708967058,0.664671407161432,"LM_AP"
"NJ2020","5","1","T0_T6","c_V3","VP",-6112.94073131387,4026.4167100846,0.247712849209394,"LM_AP"
